
Date,Open,High,Low,Close,Volume,Adjusted Close
2013-4-24,6.85,7.42,6.84,7.28,244648900,7.24
2013-4-25,7.15,7.61,7.08,7.38,292388200,7.34
2013-4-26,7.43,7.5,7.1,7.19,161804400,7.15
2013-4-29,7.19,7.19,7.19,7.19,0,7.15
2013-4-30,7.19,7.19,7.19,7.19,0,7.15
2013-5-1,7.19,7.19,7.19,7.19,0,7.15
2013-5-2,7.2,7.5,7.16,7.44,155748700,7.4
2013-5-3,7.53,7.93,7.47,7.68,231710900,7.64
2013-5-6,7.74,7.81,7.61,7.77,198797000,7.73
2013-5-7,7.68,7.72,7.46,7.59,167367900,7.55
2013-5-8,7.5,7.63,7.2,7.4,225259200,7.36
2013-5-9,7.37,7.37,7.04,7.31,231514600,7.27
2013-5-10,7.18,7.38,7.16,7.25,117363000,7.21
2013-5-13,7.21,7.28,7.08,7.22,98410600,7.18
2013-5-14,7.16,7.36,7.14,7.29,132333600,7.25
2013-5-15,7.34,7.37,7.16,7.21,108348300,7.17
2013-5-16,7.18,7.55,7.07,7.46,222792900,7.42
2013-5-17,7.42,7.53,7.35,7.46,166924400,7.42
2013-5-20,7.52,7.67,7.4,7.49,178843300,7.45
2013-5-21,7.41,7.46,7.32,7.43,132498300,7.39
2013-5-22,7.45,7.58,7.39,7.45,121526800,7.41
2013-5-23,7.4,7.47,7.24,7.29,126655800,7.25
2013-5-24,7.32,7.38,7.24,7.3,73202200,7.26
2013-5-27,7.29,7.43,7.22,7.35,93967300,7.31
2013-5-28,7.34,7.89,7.31,7.87,375272000,7.83
2013-5-29,7.9,7.93,7.68,7.74,274097100,7.7
2013-5-30,7.76,7.88,7.64,7.71,191531500,7.67
2013-5-31,7.73,7.77,7.54,7.56,130056100,7.52
2013-6-3,7.61,7.83,7.55,7.67,143995100,7.63
2013-6-4,7.6,7.6,7.38,7.45,128204600,7.41
2013-6-5,7.51,7.57,7.39,7.46,79106500,7.42
2013-6-6,7.46,7.51,7.35,7.39,77462100,7.35
2013-6-7,7.44,7.54,6.86,7.04,167530400,7
2013-6-10,7.04,7.04,7.04,7.04,0,7
2013-6-11,7.04,7.04,7.04,7.04,0,7
2013-6-12,7.04,7.04,7.04,7.04,0,7
2013-6-13,6.9,6.9,6.51,6.64,112206100,6.6
2013-6-14,6.67,6.73,6.56,6.69,84897600,6.65
2013-6-17,6.68,6.78,6.57,6.63,76841300,6.59
2013-6-18,6.73,6.83,6.67,6.72,77106500,6.68
2013-6-19,6.65,6.75,6.41,6.73,108036000,6.69
2013-6-20,6.65,6.69,6.5,6.55,70890800,6.51
2013-6-21,6.46,6.64,6.35,6.54,91568600,6.5
2013-6-24,6.5,6.5,5.89,5.89,141146500,5.86
2013-6-25,5.65,5.83,5.3,5.72,204523000,5.69
2013-6-26,5.62,5.81,5.43,5.65,128524400,5.62
2013-6-27,5.7,5.77,5.33,5.35,117345800,5.32
2013-6-28,5.34,5.71,5.2,5.53,144939500,5.5
2013-7-1,5.4,5.52,5.3,5.48,93687300,5.45
2013-7-2,5.49,5.76,5.4,5.68,156005200,5.65
2013-7-3,5.59,5.68,5.46,5.6,111888100,5.57
2013-7-4,5.49,5.8,5.4,5.65,143936800,5.62
2013-7-5,5.63,5.78,5.62,5.63,117819800,5.6
2013-7-8,5.48,5.57,5.33,5.34,106266400,5.31
2013-7-9,5.28,5.38,5.11,5.12,108252600,5.09
2013-7-10,5.13,5.58,5.13,5.56,189395300,5.53
2013-7-11,5.56,6.12,5.47,6.05,357505700,6.02
2013-7-12,5.94,6.09,5.77,5.78,256547800,5.75
2013-7-15,5.94,6.34,5.83,6.15,280635800,6.12
2013-7-16,6.04,6.22,6,6.17,126540300,6.17
2013-7-17,6.14,6.27,6.01,6.05,125501700,6.05
2013-7-18,6,6.05,5.87,5.89,99203800,5.89
2013-7-19,5.88,6,5.66,5.67,106260700,5.67
2013-7-22,5.67,5.86,5.55,5.85,96116300,5.85
2013-7-23,5.85,6.27,5.81,6.19,196291000,6.19
2013-7-24,6.09,6.23,6.02,6.18,143824200,6.18
2013-7-25,6.19,6.36,6.03,6.12,129070400,6.12
2013-7-26,6.03,6.13,6,6.05,81152400,6.05
2013-7-29,6,6.02,5.86,5.88,68020900,5.88
2013-7-30,5.94,6.18,5.84,6.02,139761800,6.02
2013-7-31,6.1,6.19,5.92,5.96,109065500,5.96
2013-8-1,6,6.18,5.96,6.15,125989500,6.15
2013-8-2,6.2,6.24,6.07,6.1,90647600,6.1
2013-8-5,6.08,6.17,6.06,6.15,75294700,6.15
2013-8-6,6.14,6.18,6.06,6.14,95929500,6.14
2013-8-7,6.16,6.28,6.1,6.12,117604900,6.12
2013-8-8,6.08,6.16,6.02,6.07,84261900,6.07
2013-8-9,6.11,6.16,6.02,6.1,71926800,6.1
2013-8-12,6.14,6.33,6.09,6.32,205402200,6.32
2013-8-13,6.28,6.35,6.22,6.27,112023900,6.27
2013-8-14,6.27,6.34,6.14,6.17,119297100,6.17
2013-8-15,6.14,6.21,6.08,6.09,73412900,6.09
2013-8-16,6.03,6.7,5.9,6,279041200,6
2013-8-19,5.7,5.9,5.56,5.83,142518000,5.83
2013-8-20,5.79,5.95,5.76,5.84,92554400,5.84
2013-8-21,5.85,5.91,5.81,5.9,61186900,5.9
2013-8-22,5.89,6.02,5.87,5.95,75170100,5.95
2013-8-23,5.98,6.04,5.77,5.91,66637100,5.91
2013-8-26,5.91,5.91,5.91,5.91,0,5.91
2013-8-27,5.91,5.91,5.91,5.91,0,5.91
2013-8-28,5.91,5.91,5.91,5.91,0,5.91
2013-8-29,5.91,5.91,5.91,5.91,0,5.91
2013-8-30,5.91,5.91,5.91,5.91,0,5.91
2013-9-2,5.91,5.91,5.91,5.91,0,5.91
2013-9-3,5.91,5.91,5.91,5.91,0,5.91
2013-9-4,5.91,5.91,5.91,5.91,0,5.91
2013-9-5,5.91,5.91,5.91,5.91,0,5.91
2013-9-6,5.91,5.91,5.91,5.91,0,5.91
2013-9-9,5.91,5.91,5.91,5.91,0,5.91
2013-9-10,5.91,5.91,5.91,5.91,0,5.91
2013-9-11,5.91,5.91,5.91,5.91,0,5.91
2013-9-12,5.91,5.91,5.91,5.91,0,5.91
2013-9-13,5.91,5.91,5.91,5.91,0,5.91
2013-9-16,5.91,5.91,5.91,5.91,0,5.91
2013-9-17,5.91,5.91,5.91,5.91,0,5.91
2013-9-18,5.91,5.91,5.91,5.91,0,5.91
2013-9-20,5.91,5.91,5.91,5.91,0,5.91
2013-9-23,5.91,5.91,5.91,5.91,0,5.91
2013-9-24,5.91,5.91,5.91,5.91,0,5.91
2013-9-25,5.91,5.91,5.91,5.91,0,5.91
2013-9-26,5.91,5.91,5.91,5.91,0,5.91
2013-9-27,5.91,5.91,5.91,5.91,0,5.91
2013-9-30,5.91,5.91,5.91,5.91,0,5.91
2013-10-1,5.91,5.91,5.91,5.91,0,5.91
2013-10-2,5.91,5.91,5.91,5.91,0,5.91
2013-10-3,5.91,5.91,5.91,5.91,0,5.91
2013-10-4,5.91,5.91,5.91,5.91,0,5.91
2013-10-7,5.91,5.91,5.91,5.91,0,5.91
2013-10-8,5.91,5.91,5.91,5.91,0,5.91
2013-10-9,5.91,5.91,5.91,5.91,0,5.91
2013-10-10,5.91,5.91,5.91,5.91,0,5.91
2013-10-11,5.91,5.91,5.91,5.91,0,5.91
2013-10-14,5.91,5.91,5.91,5.91,0,5.91
2013-10-15,5.91,5.91,5.91,5.91,0,5.91
2013-10-16,5.91,5.91,5.91,5.91,0,5.91
2013-10-17,5.91,5.91,5.91,5.91,0,5.91
2013-10-18,5.91,5.91,5.91,5.91,0,5.91
2013-10-21,5.91,5.91,5.91,5.91,0,5.91
2013-10-22,5.91,5.91,5.91,5.91,0,5.91
2013-10-23,5.91,5.91,5.91,5.91,0,5.91
2013-10-24,5.91,5.91,5.91,5.91,0,5.91
2013-10-25,5.91,5.91,5.91,5.91,0,5.91
2013-10-28,5.91,5.91,5.91,5.91,0,5.91
2013-10-29,5.91,5.91,5.91,5.91,0,5.91
2013-10-30,5.91,5.91,5.91,5.91,0,5.91
2013-10-31,5.91,5.91,5.91,5.91,0,5.91
2013-11-1,5.91,5.91,5.91,5.91,0,5.91
2013-11-4,5.91,5.91,5.91,5.91,0,5.91
2013-11-5,5.91,5.91,5.91,5.91,0,5.91
2013-11-6,5.91,5.91,5.91,5.91,0,5.91
2013-11-7,5.91,5.91,5.91,5.91,0,5.91
2013-11-8,5.91,5.91,5.91,5.91,0,5.91
2013-11-11,5.91,5.91,5.91,5.91,0,5.91
2013-11-12,5.91,5.91,5.91,5.91,0,5.91
2013-11-13,5.91,5.91,5.91,5.91,0,5.91
2013-11-14,5.91,5.91,5.91,5.91,0,5.91
2013-11-15,5.91,5.91,5.91,5.91,0,5.91
2013-11-18,5.91,5.91,5.91,5.91,0,5.91
2013-11-19,5.91,5.91,5.91,5.91,0,5.91
2013-11-20,5.91,5.91,5.91,5.91,0,5.91
2013-11-21,5.91,5.91,5.91,5.91,0,5.91
2013-11-22,5.91,5.91,5.91,5.91,0,5.91
2013-11-25,5.91,5.91,5.91,5.91,0,5.91
2013-11-26,5.91,5.91,5.91,5.91,0,5.91
2013-11-27,5.91,5.91,5.91,5.91,0,5.91
2013-11-28,5.91,5.91,5.91,5.91,0,5.91
2013-11-29,5.91,5.91,5.91,5.91,0,5.91
2013-12-2,5.91,5.91,5.91,5.91,0,5.91
2013-12-3,5.91,5.91,5.91,5.91,0,5.91
2013-12-4,5.91,5.91,5.91,5.91,0,5.91
2013-12-5,5.91,5.91,5.91,5.91,0,5.91
2013-12-6,5.91,5.91,5.91,5.91,0,5.91
2013-12-9,5.91,5.91,5.91,5.91,0,5.91
2013-12-10,5.91,5.91,5.91,5.91,0,5.91
2013-12-11,5.91,5.91,5.91,5.91,0,5.91
2013-12-12,5.91,5.91,5.91,5.91,0,5.91
2013-12-13,5.91,5.91,5.91,5.91,0,5.91
2013-12-16,5.91,5.91,5.91,5.91,0,5.91
2013-12-17,5.91,5.91,5.91,5.91,0,5.91
2013-12-18,5.91,5.91,5.91,5.91,0,5.91
2013-12-19,5.91,5.91,5.91,5.91,0,5.91
2013-12-20,5.91,5.91,5.91,5.91,0,5.91
2013-12-23,5.91,5.91,5.91,5.91,0,5.91
2013-12-24,5.91,5.91,5.91,5.91,0,5.91
2013-12-25,5.91,5.91,5.91,5.91,0,5.91
2013-12-26,5.91,5.91,5.91,5.91,0,5.91
2013-12-27,5.91,5.91,5.91,5.91,0,5.91
2013-12-30,5.91,5.91,5.91,5.91,0,5.91
2013-12-31,5.91,5.91,5.91,5.91,0,5.91
2014-1-1,5.91,5.91,5.91,5.91,0,5.91
2014-1-2,5.91,5.91,5.91,5.91,0,5.91
2014-1-3,5.91,5.91,5.91,5.91,0,5.91
2014-1-6,5.91,5.91,5.91,5.91,0,5.91
2014-1-7,5.91,5.91,5.91,5.91,0,5.91
2014-1-8,5.91,5.91,5.91,5.91,0,5.91
2014-1-9,5.91,5.91,5.91,5.91,0,5.91
2014-1-10,5.91,5.91,5.91,5.91,0,5.91
2014-1-13,6.24,6.39,5.91,6.01,213312200,6.01
2014-1-14,6.03,6.07,5.64,5.73,109784500,5.73
2014-1-15,5.7,5.79,5.49,5.6,80046500,5.6
2014-1-16,5.58,5.73,5.58,5.63,59732800,5.63
2014-1-17,5.58,5.6,5.45,5.45,71926800,5.45
2014-1-20,5.48,5.49,5.32,5.33,54730900,5.33
2014-1-21,5.33,5.65,5.33,5.58,95786700,5.58
2014-1-22,5.55,5.75,5.55,5.7,83158000,5.7
2014-1-23,5.68,5.73,5.63,5.67,56198200,5.67
2014-1-24,5.64,5.93,5.64,5.87,105570200,5.87
2014-1-27,5.81,5.91,5.79,5.81,72486200,5.81
2014-1-28,5.88,5.95,5.75,5.81,49603400,5.81
2014-1-29,5.81,5.87,5.74,5.8,49266600,5.8
2014-1-30,5.79,5.81,5.61,5.63,49078300,5.63
2014-1-31,5.63,5.63,5.63,5.63,0,5.63
2014-2-3,5.63,5.63,5.63,5.63,0,5.63
2014-2-5,5.63,5.63,5.63,5.63,0,5.63
2014-2-6,5.63,5.63,5.63,5.63,0,5.63
2014-2-7,5.58,5.71,5.48,5.67,48160100,5.67
2014-2-10,5.67,5.83,5.67,5.79,71599700,5.79
2014-2-11,5.8,5.96,5.75,5.89,104900800,5.89
2014-2-12,5.9,5.97,5.82,5.9,83736600,5.9
2014-2-13,5.88,5.92,5.8,5.8,77163400,5.8
2014-2-14,5.81,5.87,5.78,5.84,46859300,5.84
2014-2-17,5.88,5.92,5.83,5.87,65161200,5.87
2014-2-18,5.88,5.88,5.65,5.67,83601800,5.67
2014-2-19,5.67,5.78,5.6,5.71,71241400,5.71
2014-2-20,5.72,5.79,5.54,5.55,76700000,5.55
2014-2-21,5.51,5.56,5.38,5.43,58470000,5.43
2014-2-24,5.39,5.4,5.21,5.32,65328400,5.32
2014-2-25,5.33,5.35,5.08,5.14,60593200,5.14
2014-2-26,5.13,5.13,5.01,5.09,47769000,5.09
2014-2-27,5.3,5.3,5.17,5.19,81437800,5.19
2014-2-28,5.16,5.71,5.15,5.71,151158700,5.71
2014-3-3,5.73,5.9,5.68,5.83,215066600,5.83
2014-3-4,5.87,5.95,5.73,5.86,154136500,5.86
2014-3-5,5.84,5.87,5.68,5.69,114298300,5.69
2014-3-6,5.69,5.85,5.52,5.73,139941800,5.73
2014-3-7,5.65,5.83,5.56,5.63,98039900,5.63
2014-3-10,5.53,5.7,5.5,5.56,93158900,5.56
2014-3-11,5.52,5.65,5.44,5.55,61916700,5.55
2014-3-12,5.5,5.58,5.28,5.4,76544400,5.4
2014-3-13,5.46,5.74,5.38,5.6,98553600,5.6
2014-3-14,5.53,5.65,5.45,5.5,59062900,5.5
2014-3-17,5.5,5.53,5.4,5.53,51087900,5.53
2014-3-18,5.53,5.53,5.44,5.46,48041300,5.46
2014-3-19,5.42,5.43,5.35,5.4,40832000,5.4
2014-3-20,5.4,5.48,5.24,5.25,47111200,5.25
2014-3-21,5.22,5.67,5.19,5.6,127821200,5.6
2014-3-24,5.59,5.86,5.47,5.72,189219900,5.72
2014-3-25,5.64,5.79,5.61,5.68,98439000,5.68
2014-3-26,5.79,5.85,5.59,5.62,84966500,5.62
2014-3-27,5.59,5.69,5.48,5.53,87943400,5.53
2014-3-28,5.52,5.58,5.43,5.46,61957200,5.46
2014-3-31,5.5,5.52,5.36,5.4,38600400,5.4
2014-4-1,5.44,5.52,5.42,5.47,39611800,5.47
2014-4-2,5.48,5.57,5.44,5.5,43595400,5.5
2014-4-3,5.56,5.67,5.49,5.51,75860200,5.51
2014-4-4,5.48,5.61,5.46,5.59,48359200,5.59
2014-4-7,5.59,5.59,5.59,5.59,0,5.59
2014-4-8,5.56,5.82,5.54,5.78,142510100,5.78
2014-4-9,5.78,5.8,5.7,5.74,74231200,5.74
2014-4-10,5.79,6.08,5.73,5.96,246450300,5.96
2014-4-11,5.92,6.01,5.85,5.88,128268100,5.88
2014-4-14,5.88,5.94,5.83,5.91,63015100,5.91
2014-4-15,5.89,5.89,5.74,5.75,74436400,5.75
2014-4-16,5.76,6.14,5.75,5.92,177925300,5.92
2014-4-17,5.91,6.04,5.83,5.95,115700900,5.95
2014-4-18,5.9,6.1,5.86,6.04,119329600,6.04
2014-4-21,6.02,6.13,5.93,5.93,122939600,5.93
2014-4-22,5.85,5.96,5.78,5.95,106023200,5.95
2014-4-23,5.92,5.95,5.82,5.86,55946800,5.86
2014-4-24,5.84,5.97,5.81,5.87,64682800,5.87
2014-4-25,5.9,5.94,5.82,5.83,63575400,5.83
2014-4-28,5.81,5.86,5.56,5.58,71281000,5.58
2014-4-29,5.59,5.7,5.49,5.69,68831800,5.69
2014-4-30,5.63,5.73,5.63,5.7,43004200,5.7
2014-5-1,5.7,5.7,5.7,5.7,0,5.7
2014-5-2,5.7,5.7,5.7,5.7,0,5.7
2014-5-5,5.66,5.76,5.59,5.75,45539200,5.75
2014-5-6,5.71,5.81,5.7,5.74,45818700,5.74
2014-5-7,5.69,5.83,5.69,5.73,47349000,5.73
2014-5-8,5.7,5.92,5.69,5.77,74964700,5.77
2014-5-9,5.78,5.85,5.67,5.82,71380500,5.82
2014-5-12,5.92,6.09,5.82,6.01,148056300,6.01
2014-5-13,5.99,6.02,5.93,5.97,59552800,5.97
2014-5-14,6.01,6.03,5.94,5.99,52089800,5.99
2014-5-15,6,6,5.78,5.79,74573800,5.79
2014-5-16,5.79,5.86,5.71,5.75,44800800,5.75
2014-5-19,5.76,5.76,5.66,5.68,39579300,5.68
2014-5-20,5.72,5.76,5.66,5.68,33255400,5.68
2014-5-21,5.67,5.77,5.62,5.77,41043100,5.77
2014-5-22,5.77,5.87,5.73,5.74,53167200,5.74
2014-5-23,5.73,5.83,5.72,5.82,46647800,5.82
2014-5-26,5.83,5.84,5.75,5.79,39577100,5.79
2014-5-27,5.78,5.79,5.7,5.7,30986600,5.7
2014-5-28,5.7,5.81,5.66,5.79,64302300,5.79
2014-5-29,5.78,5.8,5.63,5.64,53307800,5.64
2014-5-30,5.63,5.71,5.61,5.63,35891000,5.63
2014-6-2,5.63,5.63,5.63,5.63,0,5.63
2014-6-3,5.66,5.7,5.57,5.58,35331000,5.58
2014-6-4,5.57,5.59,5.51,5.54,30727200,5.54
2014-6-5,5.54,5.62,5.51,5.61,30603400,5.61
2014-6-6,5.6,5.61,5.5,5.54,31741600,5.54
2014-6-9,5.51,5.59,5.49,5.51,29655800,5.51
2014-6-10,5.53,5.63,5.51,5.62,49347500,5.62
2014-6-11,5.6,5.63,5.55,5.58,24562000,5.58
2014-6-12,5.56,5.59,5.52,5.53,27742900,5.53
2014-6-13,5.52,5.65,5.52,5.59,46346200,5.59
2014-6-16,5.59,5.65,5.57,5.63,36736600,5.63
2014-6-17,5.63,5.63,5.53,5.55,32180800,5.55
2014-6-18,5.56,5.58,5.46,5.47,36788600,5.47
2014-6-19,5.46,5.51,5.26,5.29,41898600,5.29
2014-6-20,5.31,5.37,5.26,5.34,26724800,5.34
2014-6-23,5.35,5.38,5.32,5.33,18944100,5.33
2014-6-24,5.33,5.37,5.33,5.35,20482400,5.35
2014-6-25,5.35,5.35,5.3,5.32,16394900,5.32
2014-6-26,5.33,5.41,5.32,5.36,27678800,5.36
2014-6-27,5.37,5.4,5.33,5.37,26792300,5.37
2014-6-30,5.39,5.45,5.36,5.43,42635900,5.43
2014-7-1,5.44,5.45,5.38,5.42,24685500,5.42
2014-7-2,5.41,5.46,5.39,5.45,38267800,5.45
2014-7-3,5.44,5.48,5.4,5.44,36005000,5.44
2014-7-4,5.43,5.45,5.39,5.4,29627700,5.4
2014-7-7,5.4,5.43,5.36,5.38,24822200,5.38
2014-7-8,5.36,5.39,5.34,5.38,24081700,5.38
2014-7-9,5.38,5.42,5.32,5.33,35862000,5.33
2014-7-10,5.35,5.38,5.33,5.37,25634200,5.37
2014-7-11,5.37,5.37,5.37,5.37,0,5.37
2014-7-14,5.37,5.37,5.37,5.37,0,5.37
2014-7-15,5.37,5.37,5.37,5.37,0,5.37
2014-7-16,5.37,5.37,5.37,5.37,0,5.37
2014-7-17,5.37,5.37,5.37,5.37,0,5.37
2014-7-18,5.37,5.37,5.37,5.37,0,5.37
2014-7-21,5.5,5.56,5.42,5.44,83899500,5.44
2014-7-22,5.41,5.53,5.39,5.52,71120300,5.52
2014-7-23,5.51,5.58,5.47,5.49,70118900,5.49
2014-7-24,5.49,5.75,5.49,5.64,118990400,5.64
2014-7-25,5.64,5.71,5.6,5.68,84680700,5.68
2014-7-28,5.85,6.25,5.79,6.09,332089800,6.09
2014-7-29,6.07,6.15,6.01,6.08,151179600,6.08
2014-7-30,6.07,6.18,6.04,6.1,158567200,6.1
2014-7-31,6.08,6.16,6.05,6.13,119451000,6.13
2014-8-1,6.09,6.18,5.98,6,156451300,6
2014-8-4,6.17,6.35,6.09,6.28,251030700,6.28
2014-8-5,6.25,6.28,6.16,6.22,120366400,6.22
2014-8-6,6.17,6.21,6.07,6.16,113797500,6.16
2014-8-7,6.17,6.18,5.99,6,104616300,6
2014-8-8,6,6.07,5.96,6,71413000,6
2014-8-11,6.01,6.15,6.01,6.09,81262600,6.09
2014-8-12,6.1,6.12,6.02,6.07,62953900,6.07
2014-8-13,6.09,6.16,6.03,6.08,79140500,6.08
2014-8-14,6.08,6.1,5.95,5.96,75923800,5.96
2014-8-15,5.97,6.1,5.93,6.07,84381400,6.07
2014-8-18,6.09,6.13,6.02,6.07,80637300,6.07
2014-8-19,6.09,6.11,6.01,6.07,61171500,6.07
2014-8-20,6.06,6.09,6.03,6.05,58954400,6.05
2014-8-21,6.04,6.06,5.88,5.95,82375000,5.95
2014-8-22,5.94,5.99,5.92,5.97,55188600,5.97
2014-8-25,5.98,6,5.88,5.89,44348600,5.89
2014-8-26,5.87,5.92,5.76,5.78,50653000,5.78
2014-8-27,5.8,5.88,5.78,5.8,39917500,5.8
2014-8-28,5.8,5.87,5.77,5.81,37349500,5.81
2014-8-29,5.81,5.91,5.81,5.9,44267300,5.9
2014-9-1,5.92,5.95,5.88,5.93,37637400,5.93
2014-9-2,5.92,6.03,5.89,6.02,99441700,6.02
2014-9-3,6.01,6.07,6,6.02,78103200,6.02
2014-9-4,6.02,6.09,6.01,6.08,81090100,6.08
2014-9-5,6.14,6.19,6.07,6.11,112287900,6.11
2014-9-8,6.11,6.11,6.11,6.11,0,6.11
2014-9-9,6.11,6.12,6.02,6.05,64616500,6.05
2014-9-10,6.02,6.04,5.98,6.03,50463200,6.03
2014-9-11,6.01,6.14,6,6.03,96250300,6.03
2014-9-12,6.01,6.04,5.96,6.04,57921800,6.04
2014-9-15,6.03,6.04,5.98,6.02,64898400,6.02
2014-9-16,6.01,6.05,5.87,5.88,100552400,5.88
2014-9-17,5.91,5.93,5.82,5.89,58490900,5.89
2014-9-18,5.88,6.02,5.85,5.95,77309800,5.95
2014-9-19,5.97,5.99,5.91,5.95,45413400,5.95
2014-9-22,5.96,5.96,5.84,5.84,46962400,5.84
2014-9-23,5.85,5.97,5.85,5.92,54889200,5.92
2014-9-24,5.9,6.21,5.89,6.14,198803800,6.14
2014-9-25,6.16,6.18,6.04,6.06,134106300,6.06
2014-9-26,6.06,6.14,6.04,6.1,79126200,6.1
2014-9-29,6.16,6.22,6.12,6.15,116247500,6.15
2014-9-30,6.17,6.2,6.12,6.14,83386100,6.14
2014-10-1,6.14,6.14,6.14,6.14,0,6.14
2014-10-2,6.14,6.14,6.14,6.14,0,6.14
2014-10-3,6.14,6.14,6.14,6.14,0,6.14
2014-10-6,6.14,6.14,6.14,6.14,0,6.14
2014-10-7,6.14,6.14,6.14,6.14,0,6.14
2014-10-8,6.17,6.25,6.11,6.21,98465300,6.21
